model_id,source,task_id,grid_id,repetition,axis,role,stage,variant,lineage,label,condition,artifact,initialization_seed,training_seed,head,family,objective_json,masserstein_params_json,ready,history_available,raw_label,model_alias,display_label,display_order,color,line_style,marker,tags_json
metaspace-pretrain-repaired-20260923-01__grid_0012__rep_01__unfrozen_head,metaspace-pretrain-repaired-20260923-01,task_000165,grid_0012,1,axis-100-3000,unfrozen_head,unfrozen_head,P0_single,grid_0012__rep_01,"P0 single bins, fine-tuned, unfrozen head, 100-3000 m/z",axis-100-3000/unfrozen_head,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/metaspace-pretrain-repaired-20260923-01__grid_0012__rep_01__unfrozen_head,919377028,892754137,molecule_vpu,VariationalPULoss,"{""contrastive"": {""peak_permutation"": {""params"": {""annotation_bin_radius"": 0, ""negative_weighting_method"": ""multilabel_jaccard"", ""overlapping_label_negative_weight"": 0.1, ""peak_catalog_limit"": 4096, ""peak_sample_size"": 10000, ""peak_selection_method"": ""permutation_label_invariant"", ""permutation_bank_size"": 7000, ""permutation_selection_attempts"": 64, ""permuted_peaks_per_view"": 3, ""preserve_input_normalization"": true, ""temperature"": 0.07}, ""target"": ""InfoNCELoss"", ""weight"": 0.001}}, ""heads"": {""molecule_vpu"": {""vpu"": {""params"": {""alpha"": 1.0, ""beta"": 1.0, ""consistency_weight"": 0.0, ""negative_weight"": 0.0, ""simulated_negative_weight"": 0.0}, ""target"": ""VariationalPULoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}, ""regularization"": {""contractive"": {""params"": {""calculation_method"": ""exact_autograd_jacobian"", ""hinge_alpha"": 2.0, ""hinge_threshold"": 7.0, ""input_geometry"": ""fisher_rao"", ""latent_source"": ""auto"", ""penalized_space"": ""u"", ""penalty_metric"": ""spectral_plus_hinged""}, ""target"": ""ContractiveLoss"", ""weight"": 0.002}}}",{},True,True,unfrozen_head (axis-100-3000),P0_single__unfrozen_head__axis_100_3000,"P0 single bins, fine-tuned, unfrozen head, 100-3000 m/z",34,#7F7F7F,solid,o,"{""axis"": ""axis-100-3000"", ""components"": ""single"", ""role"": ""unfrozen_head"", ""variant"": ""P0_single""}"
metaspace-pretrain-repaired-20260923-01__grid_0012__rep_02__unfrozen_head,metaspace-pretrain-repaired-20260923-01,task_000168,grid_0012,2,axis-100-3000,unfrozen_head,unfrozen_head,P0_single,grid_0012__rep_02,"P0 single bins, fine-tuned, unfrozen head, 100-3000 m/z",axis-100-3000/unfrozen_head,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/metaspace-pretrain-repaired-20260923-01__grid_0012__rep_02__unfrozen_head,2136253289,442265914,molecule_vpu,VariationalPULoss,"{""contrastive"": {""peak_permutation"": {""params"": {""annotation_bin_radius"": 0, ""negative_weighting_method"": ""multilabel_jaccard"", ""overlapping_label_negative_weight"": 0.1, ""peak_catalog_limit"": 4096, ""peak_sample_size"": 10000, ""peak_selection_method"": ""permutation_label_invariant"", ""permutation_bank_size"": 7000, ""permutation_selection_attempts"": 64, ""permuted_peaks_per_view"": 3, ""preserve_input_normalization"": true, ""temperature"": 0.07}, ""target"": ""InfoNCELoss"", ""weight"": 0.001}}, ""heads"": {""molecule_vpu"": {""vpu"": {""params"": {""alpha"": 1.0, ""beta"": 1.0, ""consistency_weight"": 0.0, ""negative_weight"": 0.0, ""simulated_negative_weight"": 0.0}, ""target"": ""VariationalPULoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}, ""regularization"": {""contractive"": {""params"": {""calculation_method"": ""exact_autograd_jacobian"", ""hinge_alpha"": 2.0, ""hinge_threshold"": 7.0, ""input_geometry"": ""fisher_rao"", ""latent_source"": ""auto"", ""penalized_space"": ""u"", ""penalty_metric"": ""spectral_plus_hinged""}, ""target"": ""ContractiveLoss"", ""weight"": 0.002}}}",{},True,True,unfrozen_head (axis-100-3000),P0_single__unfrozen_head__axis_100_3000,"P0 single bins, fine-tuned, unfrozen head, 100-3000 m/z",34,#7F7F7F,solid,o,"{""axis"": ""axis-100-3000"", ""components"": ""single"", ""role"": ""unfrozen_head"", ""variant"": ""P0_single""}"
metaspace-pretrain-repaired-20260923-01__grid_0012__rep_03__unfrozen_head,metaspace-pretrain-repaired-20260923-01,task_000171,grid_0012,3,axis-100-3000,unfrozen_head,unfrozen_head,P0_single,grid_0012__rep_03,"P0 single bins, fine-tuned, unfrozen head, 100-3000 m/z",axis-100-3000/unfrozen_head,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/metaspace-pretrain-repaired-20260923-01__grid_0012__rep_03__unfrozen_head,276187349,194761695,molecule_vpu,VariationalPULoss,"{""contrastive"": {""peak_permutation"": {""params"": {""annotation_bin_radius"": 0, ""negative_weighting_method"": ""multilabel_jaccard"", ""overlapping_label_negative_weight"": 0.1, ""peak_catalog_limit"": 4096, ""peak_sample_size"": 10000, ""peak_selection_method"": ""permutation_label_invariant"", ""permutation_bank_size"": 7000, ""permutation_selection_attempts"": 64, ""permuted_peaks_per_view"": 3, ""preserve_input_normalization"": true, ""temperature"": 0.07}, ""target"": ""InfoNCELoss"", ""weight"": 0.001}}, ""heads"": {""molecule_vpu"": {""vpu"": {""params"": {""alpha"": 1.0, ""beta"": 1.0, ""consistency_weight"": 0.0, ""negative_weight"": 0.0, ""simulated_negative_weight"": 0.0}, ""target"": ""VariationalPULoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}, ""regularization"": {""contractive"": {""params"": {""calculation_method"": ""exact_autograd_jacobian"", ""hinge_alpha"": 2.0, ""hinge_threshold"": 7.0, ""input_geometry"": ""fisher_rao"", ""latent_source"": ""auto"", ""penalized_space"": ""u"", ""penalty_metric"": ""spectral_plus_hinged""}, ""target"": ""ContractiveLoss"", ""weight"": 0.002}}}",{},True,True,unfrozen_head (axis-100-3000),P0_single__unfrozen_head__axis_100_3000,"P0 single bins, fine-tuned, unfrozen head, 100-3000 m/z",34,#7F7F7F,solid,o,"{""axis"": ""axis-100-3000"", ""components"": ""single"", ""role"": ""unfrozen_head"", ""variant"": ""P0_single""}"
metaspace-pretrain-repaired-20260923-01__grid_0012__rep_04__unfrozen_head,metaspace-pretrain-repaired-20260923-01,task_000174,grid_0012,4,axis-100-3000,unfrozen_head,unfrozen_head,P0_single,grid_0012__rep_04,"P0 single bins, fine-tuned, unfrozen head, 100-3000 m/z",axis-100-3000/unfrozen_head,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/metaspace-pretrain-repaired-20260923-01__grid_0012__rep_04__unfrozen_head,1915557887,1927548799,molecule_vpu,VariationalPULoss,"{""contrastive"": {""peak_permutation"": {""params"": {""annotation_bin_radius"": 0, ""negative_weighting_method"": ""multilabel_jaccard"", ""overlapping_label_negative_weight"": 0.1, ""peak_catalog_limit"": 4096, ""peak_sample_size"": 10000, ""peak_selection_method"": ""permutation_label_invariant"", ""permutation_bank_size"": 7000, ""permutation_selection_attempts"": 64, ""permuted_peaks_per_view"": 3, ""preserve_input_normalization"": true, ""temperature"": 0.07}, ""target"": ""InfoNCELoss"", ""weight"": 0.001}}, ""heads"": {""molecule_vpu"": {""vpu"": {""params"": {""alpha"": 1.0, ""beta"": 1.0, ""consistency_weight"": 0.0, ""negative_weight"": 0.0, ""simulated_negative_weight"": 0.0}, ""target"": ""VariationalPULoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}, ""regularization"": {""contractive"": {""params"": {""calculation_method"": ""exact_autograd_jacobian"", ""hinge_alpha"": 2.0, ""hinge_threshold"": 7.0, ""input_geometry"": ""fisher_rao"", ""latent_source"": ""auto"", ""penalized_space"": ""u"", ""penalty_metric"": ""spectral_plus_hinged""}, ""target"": ""ContractiveLoss"", ""weight"": 0.002}}}",{},True,True,unfrozen_head (axis-100-3000),P0_single__unfrozen_head__axis_100_3000,"P0 single bins, fine-tuned, unfrozen head, 100-3000 m/z",34,#7F7F7F,solid,o,"{""axis"": ""axis-100-3000"", ""components"": ""single"", ""role"": ""unfrozen_head"", ""variant"": ""P0_single""}"
metaspace-pretrain-repaired-20260923-01__grid_0013__rep_00__pretrained,metaspace-pretrain-repaired-20260923-01,task_000175,grid_0013,0,axis-100-3000,pretrained,pretrained,P1_permutation,grid_0013__rep_00,"P1 permutations, pretrained, 100-3000 m/z",axis-100-3000/pretrained,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/metaspace-pretrain-repaired-20260923-01__grid_0013__rep_00__pretrained,91154199,32238397,molecule_vpu,MultiLabelBCELoss,"{""contrastive"": {""peak_permutation"": {""params"": {""annotation_bin_radius"": 0, ""negative_weighting_method"": ""multilabel_jaccard"", ""overlapping_label_negative_weight"": 0.1, ""peak_catalog_limit"": 4096, ""peak_sample_size"": 10000, ""peak_selection_method"": ""permutation_label_invariant"", ""permutation_bank_size"": 7000, ""permutation_selection_attempts"": 64, ""permuted_peaks_per_view"": 3, ""preserve_input_normalization"": true, ""temperature"": 0.07}, ""target"": ""InfoNCELoss"", ""weight"": 0.001}}, ""heads"": {""molecule_vpu"": {""vpu"": {""params"": {""alpha"": 1.0, ""beta"": 1.0, ""consistency_weight"": 0.0, ""negative_weight"": 0.0, ""simulated_negative_weight"": 0.0}, ""target"": ""VariationalPULoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}, ""regularization"": {""contractive"": {""params"": {""calculation_method"": ""exact_autograd_jacobian"", ""hinge_alpha"": 2.0, ""hinge_threshold"": 7.0, ""input_geometry"": ""fisher_rao"", ""latent_source"": ""auto"", ""penalized_space"": ""u"", ""penalty_metric"": ""spectral_plus_hinged""}, ""target"": ""ContractiveLoss"", ""weight"": 0.002}}}",{},True,True,pretrained (axis-100-3000),P1_permutation__pretrained__axis_100_3000,"P1 permutations, pretrained, 100-3000 m/z",35,#9467BD,dotted,^,"{""axis"": ""axis-100-3000"", ""components"": ""permutation"", ""role"": ""pretrained"", ""variant"": ""P1_permutation""}"
metaspace-pretrain-repaired-20260923-01__grid_0013__rep_01__pretrained,metaspace-pretrain-repaired-20260923-01,task_000178,grid_0013,1,axis-100-3000,pretrained,pretrained,P1_permutation,grid_0013__rep_01,"P1 permutations, pretrained, 100-3000 m/z",axis-100-3000/pretrained,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/metaspace-pretrain-repaired-20260923-01__grid_0013__rep_01__pretrained,919377028,892754137,molecule_vpu,MultiLabelBCELoss,"{""contrastive"": {""peak_permutation"": {""params"": {""annotation_bin_radius"": 0, ""negative_weighting_method"": ""multilabel_jaccard"", ""overlapping_label_negative_weight"": 0.1, ""peak_catalog_limit"": 4096, ""peak_sample_size"": 10000, ""peak_selection_method"": ""permutation_label_invariant"", ""permutation_bank_size"": 7000, ""permutation_selection_attempts"": 64, ""permuted_peaks_per_view"": 3, ""preserve_input_normalization"": true, ""temperature"": 0.07}, ""target"": ""InfoNCELoss"", ""weight"": 0.001}}, ""heads"": {""molecule_vpu"": {""vpu"": {""params"": {""alpha"": 1.0, ""beta"": 1.0, ""consistency_weight"": 0.0, ""negative_weight"": 0.0, ""simulated_negative_weight"": 0.0}, ""target"": ""VariationalPULoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}, ""regularization"": {""contractive"": {""params"": {""calculation_method"": ""exact_autograd_jacobian"", ""hinge_alpha"": 2.0, ""hinge_threshold"": 7.0, ""input_geometry"": ""fisher_rao"", ""latent_source"": ""auto"", ""penalized_space"": ""u"", ""penalty_metric"": ""spectral_plus_hinged""}, ""target"": ""ContractiveLoss"", ""weight"": 0.002}}}",{},True,True,pretrained (axis-100-3000),P1_permutation__pretrained__axis_100_3000,"P1 permutations, pretrained, 100-3000 m/z",35,#9467BD,dotted,^,"{""axis"": ""axis-100-3000"", ""components"": ""permutation"", ""role"": ""pretrained"", ""variant"": ""P1_permutation""}"
metaspace-pretrain-repaired-20260923-01__grid_0013__rep_02__pretrained,metaspace-pretrain-repaired-20260923-01,task_000181,grid_0013,2,axis-100-3000,pretrained,pretrained,P1_permutation,grid_0013__rep_02,"P1 permutations, pretrained, 100-3000 m/z",axis-100-3000/pretrained,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/metaspace-pretrain-repaired-20260923-01__grid_0013__rep_02__pretrained,2136253289,442265914,molecule_vpu,MultiLabelBCELoss,"{""contrastive"": {""peak_permutation"": {""params"": {""annotation_bin_radius"": 0, ""negative_weighting_method"": ""multilabel_jaccard"", ""overlapping_label_negative_weight"": 0.1, ""peak_catalog_limit"": 4096, ""peak_sample_size"": 10000, ""peak_selection_method"": ""permutation_label_invariant"", ""permutation_bank_size"": 7000, ""permutation_selection_attempts"": 64, ""permuted_peaks_per_view"": 3, ""preserve_input_normalization"": true, ""temperature"": 0.07}, ""target"": ""InfoNCELoss"", ""weight"": 0.001}}, ""heads"": {""molecule_vpu"": {""vpu"": {""params"": {""alpha"": 1.0, ""beta"": 1.0, ""consistency_weight"": 0.0, ""negative_weight"": 0.0, ""simulated_negative_weight"": 0.0}, ""target"": ""VariationalPULoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}, ""regularization"": {""contractive"": {""params"": {""calculation_method"": ""exact_autograd_jacobian"", ""hinge_alpha"": 2.0, ""hinge_threshold"": 7.0, ""input_geometry"": ""fisher_rao"", ""latent_source"": ""auto"", ""penalized_space"": ""u"", ""penalty_metric"": ""spectral_plus_hinged""}, ""target"": ""ContractiveLoss"", ""weight"": 0.002}}}",{},True,True,pretrained (axis-100-3000),P1_permutation__pretrained__axis_100_3000,"P1 permutations, pretrained, 100-3000 m/z",35,#9467BD,dotted,^,"{""axis"": ""axis-100-3000"", ""components"": ""permutation"", ""role"": ""pretrained"", ""variant"": ""P1_permutation""}"
metaspace-pretrain-repaired-20260923-01__grid_0013__rep_03__pretrained,metaspace-pretrain-repaired-20260923-01,task_000184,grid_0013,3,axis-100-3000,pretrained,pretrained,P1_permutation,grid_0013__rep_03,"P1 permutations, pretrained, 100-3000 m/z",axis-100-3000/pretrained,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/metaspace-pretrain-repaired-20260923-01__grid_0013__rep_03__pretrained,276187349,194761695,molecule_vpu,MultiLabelBCELoss,"{""contrastive"": {""peak_permutation"": {""params"": {""annotation_bin_radius"": 0, ""negative_weighting_method"": ""multilabel_jaccard"", ""overlapping_label_negative_weight"": 0.1, ""peak_catalog_limit"": 4096, ""peak_sample_size"": 10000, ""peak_selection_method"": ""permutation_label_invariant"", ""permutation_bank_size"": 7000, ""permutation_selection_attempts"": 64, ""permuted_peaks_per_view"": 3, ""preserve_input_normalization"": true, ""temperature"": 0.07}, ""target"": ""InfoNCELoss"", ""weight"": 0.001}}, ""heads"": {""molecule_vpu"": {""vpu"": {""params"": {""alpha"": 1.0, ""beta"": 1.0, ""consistency_weight"": 0.0, ""negative_weight"": 0.0, ""simulated_negative_weight"": 0.0}, ""target"": ""VariationalPULoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}, ""regularization"": {""contractive"": {""params"": {""calculation_method"": ""exact_autograd_jacobian"", ""hinge_alpha"": 2.0, ""hinge_threshold"": 7.0, ""input_geometry"": ""fisher_rao"", ""latent_source"": ""auto"", ""penalized_space"": ""u"", ""penalty_metric"": ""spectral_plus_hinged""}, ""target"": ""ContractiveLoss"", ""weight"": 0.002}}}",{},True,True,pretrained (axis-100-3000),P1_permutation__pretrained__axis_100_3000,"P1 permutations, pretrained, 100-3000 m/z",35,#9467BD,dotted,^,"{""axis"": ""axis-100-3000"", ""components"": ""permutation"", ""role"": ""pretrained"", ""variant"": ""P1_permutation""}"
metaspace-pretrain-repaired-20260923-01__grid_0013__rep_04__pretrained,metaspace-pretrain-repaired-20260923-01,task_000187,grid_0013,4,axis-100-3000,pretrained,pretrained,P1_permutation,grid_0013__rep_04,"P1 permutations, pretrained, 100-3000 m/z",axis-100-3000/pretrained,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/metaspace-pretrain-repaired-20260923-01__grid_0013__rep_04__pretrained,1915557887,1927548799,molecule_vpu,MultiLabelBCELoss,"{""contrastive"": {""peak_permutation"": {""params"": {""annotation_bin_radius"": 0, ""negative_weighting_method"": ""multilabel_jaccard"", ""overlapping_label_negative_weight"": 0.1, ""peak_catalog_limit"": 4096, ""peak_sample_size"": 10000, ""peak_selection_method"": ""permutation_label_invariant"", ""permutation_bank_size"": 7000, ""permutation_selection_attempts"": 64, ""permuted_peaks_per_view"": 3, ""preserve_input_normalization"": true, ""temperature"": 0.07}, ""target"": ""InfoNCELoss"", ""weight"": 0.001}}, ""heads"": {""molecule_vpu"": {""vpu"": {""params"": {""alpha"": 1.0, ""beta"": 1.0, ""consistency_weight"": 0.0, ""negative_weight"": 0.0, ""simulated_negative_weight"": 0.0}, ""target"": ""VariationalPULoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}, ""regularization"": {""contractive"": {""params"": {""calculation_method"": ""exact_autograd_jacobian"", ""hinge_alpha"": 2.0, ""hinge_threshold"": 7.0, ""input_geometry"": ""fisher_rao"", ""latent_source"": ""auto"", ""penalized_space"": ""u"", ""penalty_metric"": ""spectral_plus_hinged""}, ""target"": ""ContractiveLoss"", ""weight"": 0.002}}}",{},True,True,pretrained (axis-100-3000),P1_permutation__pretrained__axis_100_3000,"P1 permutations, pretrained, 100-3000 m/z",35,#9467BD,dotted,^,"{""axis"": ""axis-100-3000"", ""components"": ""permutation"", ""role"": ""pretrained"", ""variant"": ""P1_permutation""}"
metaspace-pretrain-repaired-20260923-01__grid_0013__rep_00__frozen_head,metaspace-pretrain-repaired-20260923-01,task_000176,grid_0013,0,axis-100-3000,frozen_head,frozen_head,P1_permutation,grid_0013__rep_00,"P1 permutations, fine-tuned, frozen head, 100-3000 m/z",axis-100-3000/frozen_head,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/metaspace-pretrain-repaired-20260923-01__grid_0013__rep_00__frozen_head,91154199,32238397,molecule_vpu,MultiLabelBCELoss,"{""contrastive"": {""peak_permutation"": {""params"": {""annotation_bin_radius"": 0, ""negative_weighting_method"": ""multilabel_jaccard"", ""overlapping_label_negative_weight"": 0.1, ""peak_catalog_limit"": 4096, ""peak_sample_size"": 10000, ""peak_selection_method"": ""permutation_label_invariant"", ""permutation_bank_size"": 7000, ""permutation_selection_attempts"": 64, ""permuted_peaks_per_view"": 3, ""preserve_input_normalization"": true, ""temperature"": 0.07}, ""target"": ""InfoNCELoss"", ""weight"": 0.001}}, ""heads"": {""molecule_vpu"": {""vpu"": {""params"": {""alpha"": 1.0, ""beta"": 1.0, ""consistency_weight"": 0.0, ""negative_weight"": 0.0, ""simulated_negative_weight"": 0.0}, ""target"": ""VariationalPULoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}, ""regularization"": {""contractive"": {""params"": {""calculation_method"": ""exact_autograd_jacobian"", ""hinge_alpha"": 2.0, ""hinge_threshold"": 7.0, ""input_geometry"": ""fisher_rao"", ""latent_source"": ""auto"", ""penalized_space"": ""u"", ""penalty_metric"": ""spectral_plus_hinged""}, ""target"": ""ContractiveLoss"", ""weight"": 0.002}}}",{},True,True,frozen_head (axis-100-3000),P1_permutation__frozen_head__axis_100_3000,"P1 permutations, fine-tuned, frozen head, 100-3000 m/z",36,#9467BD,dashed,s,"{""axis"": ""axis-100-3000"", ""components"": ""permutation"", ""role"": ""frozen_head"", ""variant"": ""P1_permutation""}"
metaspace-pretrain-repaired-20260923-01__grid_0013__rep_01__frozen_head,metaspace-pretrain-repaired-20260923-01,task_000179,grid_0013,1,axis-100-3000,frozen_head,frozen_head,P1_permutation,grid_0013__rep_01,"P1 permutations, fine-tuned, frozen head, 100-3000 m/z",axis-100-3000/frozen_head,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/metaspace-pretrain-repaired-20260923-01__grid_0013__rep_01__frozen_head,919377028,892754137,molecule_vpu,MultiLabelBCELoss,"{""contrastive"": {""peak_permutation"": {""params"": {""annotation_bin_radius"": 0, ""negative_weighting_method"": ""multilabel_jaccard"", ""overlapping_label_negative_weight"": 0.1, ""peak_catalog_limit"": 4096, ""peak_sample_size"": 10000, ""peak_selection_method"": ""permutation_label_invariant"", ""permutation_bank_size"": 7000, ""permutation_selection_attempts"": 64, ""permuted_peaks_per_view"": 3, ""preserve_input_normalization"": true, ""temperature"": 0.07}, ""target"": ""InfoNCELoss"", ""weight"": 0.001}}, ""heads"": {""molecule_vpu"": {""vpu"": {""params"": {""alpha"": 1.0, ""beta"": 1.0, ""consistency_weight"": 0.0, ""negative_weight"": 0.0, ""simulated_negative_weight"": 0.0}, ""target"": ""VariationalPULoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}, ""regularization"": {""contractive"": {""params"": {""calculation_method"": ""exact_autograd_jacobian"", ""hinge_alpha"": 2.0, ""hinge_threshold"": 7.0, ""input_geometry"": ""fisher_rao"", ""latent_source"": ""auto"", ""penalized_space"": ""u"", ""penalty_metric"": ""spectral_plus_hinged""}, ""target"": ""ContractiveLoss"", ""weight"": 0.002}}}",{},True,True,frozen_head (axis-100-3000),P1_permutation__frozen_head__axis_100_3000,"P1 permutations, fine-tuned, frozen head, 100-3000 m/z",36,#9467BD,dashed,s,"{""axis"": ""axis-100-3000"", ""components"": ""permutation"", ""role"": ""frozen_head"", ""variant"": ""P1_permutation""}"
